subj_idx,cond,trial,is_surprise,is_self,response,feedback,rt,split_by,q_init
3,surprise_stranger,22,surprise,stranger,0,0,1.124,4,0.5
3,surprise_stranger,23,surprise,stranger,1,1,0.773,4,0.5
3,surprise_stranger,24,surprise,stranger,1,0,2.445,4,0.5
3,surprise_stranger,25,surprise,stranger,0,0,1.181,4,0.5
3,surprise_stranger,26,surprise,stranger,1,0,0.925,4,0.5
3,surprise_stranger,27,surprise,stranger,0,0,1.145,4,0.5
3,surprise_stranger,28,surprise,stranger,0,1,0.944,4,0.5
3,surprise_stranger,29,surprise,stranger,0,1,0.87,4,0.5
3,surprise_stranger,30,surprise,stranger,0,0,1.367,4,0.5
3,surprise_stranger,31,surprise,stranger,1,0,0.956,4,0.5
3,surprise_stranger,32,surprise,stranger,1,1,1.292,4,0.5
3,surprise_stranger,33,surprise,stranger,1,0,0.801,4,0.5
3,surprise_stranger,34,surprise,stranger,1,0,1.343,4,0.5
3,surprise_stranger,35,surprise,stranger,0,1,0.904,4,0.5
3,surprise_stranger,36,surprise,stranger,1,1,1.368,4,0.5
3,surprise_stranger,37,surprise,stranger,0,1,2.434,4,0.5
3,surprise_stranger,38,surprise,stranger,0,1,3.161,4,0.5
3,surprise_stranger,39,surprise,stranger,0,1,1.409,4,0.5
3,surprise_stranger,40,surprise,stranger,1,1,2.631,4,0.5
3,surprise_stranger,41,surprise,stranger,0,0,1.0145,4,0.5
3,surprise_stranger,42,surprise,stranger,0,1,4.698,4,0.5
3,surprise_stranger,43,surprise,stranger,1,0,5.206,4,0.5
3,surprise_stranger,44,surprise,stranger,1,0,1.323,4,0.5
3,surprise_stranger,45,surprise,stranger,0,1,0.946,4,0.5
3,surprise_stranger,46,surprise,stranger,0,1,0.538,4,0.5
3,surprise_stranger,47,surprise,stranger,0,1,2.241,4,0.5
3,surprise_stranger,48,surprise,stranger,0,1,1.619,4,0.5
3,surprise_stranger,49,surprise,stranger,1,0,3.425,4,0.5
3,surprise_stranger,50,surprise,stranger,0,1,1.143,4,0.5
4,control_self,2,control,self,1,0,4.101,1,0.5
4,control_self,7,control,self,1,1,1.183,1,0.5
4,control_self,12,control,self,1,1,1.164,1,0.5
4,control_self,17,control,self,1,1,2.195,1,0.5
4,control_self,22,control,self,0,1,1.799,1,0.5
4,control_self,27,control,self,1,0,1.051,1,0.5
4,control_self,32,control,self,1,0,1.169,1,0.5
4,control_self,37,control,self,0,1,1.797,1,0.5
4,control_self,42,control,self,0,1,1.546,1,0.5
4,control_self,47,control,self,0,1,1.034,1,0.5
5,control_stranger,1,control,stranger,0,0,2.942,2,0.5
5,control_stranger,1,control,stranger,0,0,0.911,2,0.5
5,control_stranger,2,control,stranger,1,1,0.853,2,0.5
5,control_stranger,2,control,stranger,1,1,1.149,2,0.5
5,control_stranger,3,control,stranger,1,1,0.581,2,0.5
5,control_stranger,3,control,stranger,1,1,0.505,2,0.5
5,control_stranger,4,control,stranger,1,1,0.988,2,0.5
5,control_stranger,4,control,stranger,1,1,2.18,2,0.5
5,control_stranger,5,control,stranger,1,1,0.745,2,0.5
5,control_stranger,5,control,stranger,1,1,1.09,2,0.5
5,control_stranger,6,control,stranger,1,1,0.437,2,0.5
5,control_stranger,6,control,stranger,1,1,2.102,2,0.5
5,control_stranger,7,control,stranger,1,1,2.027,2,0.5
5,control_stranger,7,control,stranger,0,1,0.577,2,0.5
5,control_stranger,8,control,stranger,1,1,3.123,2,0.5
5,control_stranger,8,control,stranger,1,0,0.842,2,0.5
5,control_stranger,9,control,stranger,1,0,0.613,2,0.5
5,control_stranger,9,control,stranger,0,0,0.914,2,0.5
5,control_stranger,10,control,stranger,0,0,0.933,2,0.5
5,control_stranger,10,control,stranger,1,1,1.291,2,0.5
5,control_stranger,11,control,stranger,1,1,0.893,2,0.5
5,control_stranger,11,control,stranger,0,1,1.143,2,0.5
5,control_stranger,12,control,stranger,1,0,0.744,2,0.5
5,control_stranger,12,control,stranger,0,0,1.041,2,0.5
5,control_stranger,13,control,stranger,1,1,1.293,2,0.5
5,control_stranger,13,control,stranger,1,0,0.957,2,0.5
5,control_stranger,14,control,stranger,1,1,0.462,2,0.5
5,control_stranger,14,control,stranger,0,0,1.509,2,0.5
5,control_stranger,15,control,stranger,1,1,0.328,2,0.5
5,control_stranger,15,control,stranger,1,1,0.392,2,0.5
5,control_stranger,16,control,stranger,1,0,0.622,2,0.5
5,control_stranger,16,control,stranger,1,1,0.503,2,0.5
5,control_stranger,17,control,stranger,0,0,0.812,2,0.5
5,control_stranger,17,control,stranger,0,0,1.018,2,0.5
5,control_stranger,18,control,stranger,0,0,1.099,2,0.5
5,control_stranger,18,control,stranger,0,0,0.924,2,0.5
5,control_stranger,19,control,stranger,0,0,0.635,2,0.5
5,control_stranger,19,control,stranger,0,0,0.315,2,0.5
5,control_stranger,20,control,stranger,0,0,2.877,2,0.5
5,control_stranger,20,control,stranger,0,1,3.414,2,0.5
5,control_stranger,21,control,stranger,1,1,0.893,2,0.5
5,control_stranger,21,control,stranger,1,1,0.827,2,0.5
5,control_stranger,22,control,stranger,1,1,0.542,2,0.5
5,control_stranger,22,control,stranger,1,1,1.13,2,0.5
5,control_stranger,23,control,stranger,1,1,0.848,2,0.5
5,control_stranger,23,control,stranger,1,1,0.721,2,0.5
5,control_stranger,24,control,stranger,1,1,0.382,2,0.5
5,control_stranger,24,control,stranger,1,1,0.82,2,0.5
5,control_stranger,25,control,stranger,1,0,1.989,2,0.5
5,control_stranger,25,control,stranger,1,1,0.935,2,0.5
5,control_stranger,26,control,stranger,1,0,3.195,2,0.5
5,control_stranger,26,control,stranger,1,0,0.916,2,0.5
5,control_stranger,27,control,stranger,0,1,1.197,2,0.5
5,control_stranger,27,control,stranger,0,1,0.816,2,0.5
5,control_stranger,28,control,stranger,0,1,0.375,2,0.5
5,control_stranger,28,control,stranger,0,1,0.527,2,0.5
5,control_stranger,29,control,stranger,0,1,1.858,2,0.5
5,control_stranger,29,control,stranger,0,0,1.013,2,0.5
5,control_stranger,30,control,stranger,0,0,3.631,2,0.5
5,control_stranger,30,control,stranger,0,0,1.093,2,0.5
5,control_stranger,31,control,stranger,0,0,4.254,2,0.5
5,control_stranger,31,control,stranger,0,1,1.624,2,0.5
5,control_stranger,32,control,stranger,1,0,1.607,2,0.5
5,control_stranger,32,control,stranger,0,1,2.616,2,0.5
5,control_stranger,33,control,stranger,1,1,1.947,2,0.5
5,control_stranger,33,control,stranger,1,0,1.465,2,0.5
5,control_stranger,34,control,stranger,1,0,2.182,2,0.5
5,control_stranger,34,control,stranger,0,1,2.643,2,0.5
5,control_stranger,35,control,stranger,0,0,0.78,2,0.5
5,control_stranger,35,control,stranger,0,1,0.989,2,0.5
5,control_stranger,36,control,stranger,0,0,0.497,2,0.5
5,control_stranger,36,control,stranger,0,1,1.244,2,0.5
5,control_stranger,37,control,stranger,0,0,1.291,2,0.5
5,control_stranger,37,control,stranger,0,1,1.623,2,0.5
5,control_stranger,38,control,stranger,0,1,0.302,2,0.5
5,control_stranger,38,control,stranger,0,1,1.199,2,0.5
5,control_stranger,39,control,stranger,0,1,1.269,2,0.5
5,control_stranger,39,control,stranger,0,1,0.97,2,0.5
5,control_stranger,40,control,stranger,0,1,0.883,2,0.5
5,control_stranger,40,control,stranger,0,0,2.634,2,0.5
5,control_stranger,41,control,stranger,1,0,1.069,2,0.5
5,control_stranger,41,control,stranger,1,1,1.239,2,0.5
5,control_stranger,42,control,stranger,0,1,1.245,2,0.5
5,control_stranger,42,control,stranger,1,0,0.658,2,0.5
5,control_stranger,43,control,stranger,0,1,0.801,2,0.5
5,control_stranger,43,control,stranger,1,1,0.785,2,0.5
5,control_stranger,44,control,stranger,0,1,0.389,2,0.5
5,control_stranger,44,control,stranger,0,1,1.302,2,0.5
5,control_stranger,45,control,stranger,0,0,1.192,2,0.5
5,control_stranger,45,control,stranger,0,1,0.753,2,0.5
5,control_stranger,46,control,stranger,1,0,0.746,2,0.5
5,control_stranger,46,control,stranger,0,1,1.639,2,0.5
5,control_stranger,47,control,stranger,1,0,1.156,2,0.5
5,control_stranger,47,control,stranger,0,1,1.237,2,0.5
5,control_stranger,48,control,stranger,1,0,0.641,2,0.5
5,control_stranger,48,control,stranger,0,1,1.124,2,0.5
5,control_stranger,49,control,stranger,1,0,0.681,2,0.5
5,control_stranger,49,control,stranger,0,1,0.935,2,0.5
5,control_stranger,50,control,stranger,0,1,0.685,2,0.5
5,control_stranger,50,control,stranger,1,0,0.966,2,0.5
5,surprise_stranger,1,surprise,stranger,0,0,2.386,4,0.5
5,surprise_stranger,2,surprise,stranger,0,0,0.746,4,0.5
5,surprise_stranger,3,surprise,stranger,0,0,1.795,4,0.5
5,surprise_stranger,4,surprise,stranger,1,0,0.44,4,0.5
5,surprise_stranger,5,surprise,stranger,0,0,1.095,4,0.5
5,surprise_stranger,6,surprise,stranger,0,0,0.671,4,0.5
5,surprise_stranger,7,surprise,stranger,1,1,0.376,4,0.5
5,surprise_stranger,8,surprise,stranger,1,1,0.517,4,0.5
5,surprise_stranger,9,surprise,stranger,1,0,0.64,4,0.5
5,surprise_stranger,10,surprise,stranger,1,1,0.95,4,0.5
5,surprise_stranger,11,surprise,stranger,1,1,1.146,4,0.5
5,surprise_stranger,12,surprise,stranger,1,1,0.483,4,0.5
5,surprise_stranger,13,surprise,stranger,1,0,0.658,4,0.5
5,surprise_stranger,14,surprise,stranger,0,0,0.58,4,0.5
5,surprise_stranger,15,surprise,stranger,0,1,1.281,4,0.5
5,surprise_stranger,16,surprise,stranger,0,0,2.335,4,0.5
5,surprise_stranger,17,surprise,stranger,0,0,1.384,4,0.5
5,surprise_stranger,18,surprise,stranger,1,1,0.901,4,0.5
5,surprise_stranger,19,surprise,stranger,1,0,1.137,4,0.5
5,surprise_stranger,20,surprise,stranger,1,1,0.935,4,0.5
5,surprise_stranger,21,surprise,stranger,1,1,0.646,4,0.5
5,surprise_stranger,22,surprise,stranger,1,1,0.932,4,0.5
5,surprise_stranger,23,surprise,stranger,0,0,1.555,4,0.5
5,surprise_stranger,24,surprise,stranger,1,1,0.594,4,0.5
5,surprise_stranger,25,surprise,stranger,1,1,0.828,4,0.5
5,surprise_stranger,26,surprise,stranger,1,0,0.945,4,0.5
5,surprise_stranger,27,surprise,stranger,1,0,0.548,4,0.5
5,surprise_stranger,28,surprise,stranger,0,0,0.976,4,0.5
5,surprise_stranger,29,surprise,stranger,1,1,1.175,4,0.5
5,surprise_stranger,30,surprise,stranger,0,1,1.773,4,0.5
5,surprise_stranger,31,surprise,stranger,1,1,1.267,4,0.5
5,surprise_stranger,32,surprise,stranger,1,0,0.695,4,0.5
5,surprise_stranger,33,surprise,stranger,1,0,0.671,4,0.5
5,surprise_stranger,34,surprise,stranger,1,0,1.246,4,0.5
5,surprise_stranger,35,surprise,stranger,1,0,1.928,4,0.5
5,surprise_stranger,36,surprise,stranger,1,0,1.76,4,0.5
5,surprise_stranger,37,surprise,stranger,1,0,1.069,4,0.5
5,surprise_stranger,38,surprise,stranger,0,1,0.781,4,0.5
5,surprise_stranger,39,surprise,stranger,1,0,1.76,4,0.5
5,surprise_stranger,40,surprise,stranger,0,1,1.124,4,0.5
5,surprise_stranger,41,surprise,stranger,1,0,1.227,4,0.5
5,surprise_stranger,42,surprise,stranger,1,1,0.859,4,0.5
5,surprise_stranger,43,surprise,stranger,1,0,0.897,4,0.5
5,surprise_stranger,44,surprise,stranger,1,1,0.585,4,0.5
5,surprise_stranger,45,surprise,stranger,1,0,0.905,4,0.5
5,surprise_stranger,46,surprise,stranger,1,0,0.527,4,0.5
5,surprise_stranger,47,surprise,stranger,1,0,1.294,4,0.5
5,surprise_stranger,48,surprise,stranger,1,0,1.593,4,0.5
5,surprise_stranger,49,surprise,stranger,0,1,0.682,4,0.5
5,surprise_stranger,50,surprise,stranger,0,1,0.983,4,0.5
6,control_stranger,1,control,stranger,0,0,4.627,2,0.5
6,control_stranger,2,control,stranger,0,0,1.112,2,0.5
6,control_stranger,3,control,stranger,1,1,0.863,2,0.5
6,control_stranger,4,control,stranger,1,1,0.94,2,0.5
6,control_stranger,5,control,stranger,1,1,0.419,2,0.5
6,control_stranger,6,control,stranger,1,0,0.893,2,0.5
6,control_stranger,7,control,stranger,0,0,0.679,2,0.5
6,control_stranger,8,control,stranger,1,1,0.572,2,0.5
6,control_stranger,9,control,stranger,1,1,0.954,2,0.5
6,control_stranger,10,control,stranger,0,0,0.809,2,0.5
6,control_stranger,11,control,stranger,1,1,0.486,2,0.5
6,control_stranger,12,control,stranger,1,1,1.052,2,0.5
6,control_stranger,13,control,stranger,0,1,0.408,2,0.5
6,control_stranger,14,control,stranger,0,1,2.278,2,0.5
6,control_stranger,15,control,stranger,0,0,0.703,2,0.5
6,control_stranger,16,control,stranger,1,0,0.416,2,0.5
6,control_stranger,17,control,stranger,0,0,2.295,2,0.5
6,control_stranger,18,control,stranger,1,1,0.622,2,0.5
6,control_stranger,19,control,stranger,1,1,0.385,2,0.5
6,control_stranger,20,control,stranger,0,0,2.68,2,0.5
6,control_stranger,21,control,stranger,0,0,1.128,2,0.5
6,control_stranger,22,control,stranger,1,1,0.415,2,0.5
6,control_stranger,23,control,stranger,1,1,0.489,2,0.5
6,control_stranger,24,control,stranger,1,1,1.215,2,0.5
6,control_stranger,25,control,stranger,1,0,0.46,2,0.5
6,control_stranger,26,control,stranger,0,0,0.864,2,0.5
6,control_stranger,27,control,stranger,0,1,0.242,2,0.5
6,control_stranger,28,control,stranger,0,1,1.234,2,0.5
6,control_stranger,29,control,stranger,1,0,1.008,2,0.5
6,control_stranger,30,control,stranger,0,1,2.207,2,0.5
6,control_stranger,31,control,stranger,0,1,0.755,2,0.5
6,control_stranger,32,control,stranger,0,0,0.987,2,0.5
6,control_stranger,33,control,stranger,0,1,0.921,2,0.5
6,control_stranger,34,control,stranger,0,1,0.48,2,0.5
6,control_stranger,35,control,stranger,1,0,0.679,2,0.5
6,control_stranger,36,control,stranger,1,0,2.301,2,0.5
6,control_stranger,37,control,stranger,0,1,0.964,2,0.5
6,control_stranger,38,control,stranger,0,1,0.623,2,0.5
6,control_stranger,39,control,stranger,1,0,0.53,2,0.5
6,control_stranger,40,control,stranger,0,1,1.189,2,0.5
6,control_stranger,41,control,stranger,1,0,1.004,2,0.5
6,control_stranger,42,control,stranger,1,0,1.3,2,0.5
6,control_stranger,43,control,stranger,1,1,1.076,2,0.5
6,control_stranger,44,control,stranger,1,1,0.726,2,0.5
6,control_stranger,45,control,stranger,1,0,0.492,2,0.5
6,control_stranger,46,control,stranger,1,0,0.591,2,0.5
6,control_stranger,47,control,stranger,0,1,1.016,2,0.5
6,control_stranger,48,control,stranger,0,1,0.432,2,0.5
6,control_stranger,49,control,stranger,0,1,0.713,2,0.5
6,control_stranger,50,control,stranger,0,0,0.887,2,0.5
6,surprise_stranger,1,surprise,stranger,0,0,1.043,4,0.5
6,surprise_stranger,2,surprise,stranger,0,0,0.681,4,0.5
6,surprise_stranger,3,surprise,stranger,1,0,0.75,4,0.5
6,surprise_stranger,4,surprise,stranger,0,0,0.761,4,0.5
6,surprise_stranger,5,surprise,stranger,1,1,1.24,4,0.5
6,surprise_stranger,6,surprise,stranger,1,1,0.879,4,0.5
6,surprise_stranger,7,surprise,stranger,1,1,0.644,4,0.5
6,surprise_stranger,8,surprise,stranger,1,1,2.756,4,0.5
6,surprise_stranger,9,surprise,stranger,0,0,0.684,4,0.5
6,surprise_stranger,10,surprise,stranger,0,0,1.387,4,0.5
6,surprise_stranger,11,surprise,stranger,0,0,0.454,4,0.5
6,surprise_stranger,12,surprise,stranger,0,1,0.532,4,0.5
6,surprise_stranger,13,surprise,stranger,0,0,1.107,4,0.5
6,surprise_stranger,14,surprise,stranger,1,0,1.145,4,0.5
6,surprise_stranger,15,surprise,stranger,1,1,1.002,4,0.5
6,surprise_stranger,16,surprise,stranger,1,1,0.68,4,0.5
6,surprise_stranger,17,surprise,stranger,1,0,0.742,4,0.5
6,surprise_stranger,18,surprise,stranger,0,0,0.798,4,0.5
6,surprise_stranger,19,surprise,stranger,0,0,0.826,4,0.5
6,surprise_stranger,20,surprise,stranger,0,0,1.028,4,0.5
6,surprise_stranger,21,surprise,stranger,0,0,0.505,4,0.5
6,surprise_stranger,22,surprise,stranger,0,0,0.592,4,0.5
6,surprise_stranger,23,surprise,stranger,0,0,1.042,4,0.5
6,surprise_stranger,24,surprise,stranger,1,0,1.359,4,0.5
6,surprise_stranger,25,surprise,stranger,0,0,3.02,4,0.5
6,surprise_stranger,26,surprise,stranger,1,0,0.758,4,0.5
6,surprise_stranger,27,surprise,stranger,1,0,3.796,4,0.5
6,surprise_stranger,28,surprise,stranger,1,1,1.012,4,0.5
6,surprise_stranger,29,surprise,stranger,1,0,0.587,4,0.5
6,surprise_stranger,30,surprise,stranger,0,0,1.826,4,0.5
6,surprise_stranger,31,surprise,stranger,1,1,0.428,4,0.5
6,surprise_stranger,32,surprise,stranger,1,0,0.391,4,0.5
6,surprise_stranger,33,surprise,stranger,0,1,0.933,4,0.5
6,surprise_stranger,34,surprise,stranger,0,1,0.726,4,0.5
6,surprise_stranger,35,surprise,stranger,0,1,0.84,4,0.5
6,surprise_stranger,36,surprise,stranger,0,1,0.733,4,0.5
6,surprise_stranger,37,surprise,stranger,1,0,1.815,4,0.5
6,surprise_stranger,38,surprise,stranger,0,1,0.896,4,0.5
6,surprise_stranger,39,surprise,stranger,0,0,0.524,4,0.5
6,surprise_stranger,40,surprise,stranger,0,0,0.853,4,0.5
6,surprise_stranger,41,surprise,stranger,0,1,0.769,4,0.5
6,surprise_stranger,42,surprise,stranger,0,1,0.849,4,0.5
6,surprise_stranger,43,surprise,stranger,0,1,3.502,4,0.5
6,surprise_stranger,44,surprise,stranger,1,0,1.163,4,0.5
6,surprise_stranger,45,surprise,stranger,0,1,4.901,4,0.5
6,surprise_stranger,46,surprise,stranger,1,0,0.923,4,0.5
6,surprise_stranger,47,surprise,stranger,0,1,0.996,4,0.5
6,surprise_stranger,48,surprise,stranger,1,0,0.619,4,0.5
6,surprise_stranger,49,surprise,stranger,0,1,0.751,4,0.5
6,surprise_stranger,50,surprise,stranger,0,1,0.454,4,0.5
7,control_stranger,1,control,stranger,1,1,7.036,2,0.5
7,control_stranger,2,control,stranger,1,1,1.288,2,0.5
7,control_stranger,3,control,stranger,1,0,1.246,2,0.5
7,control_stranger,4,control,stranger,0,0,1.528,2,0.5
7,control_stranger,5,control,stranger,0,0,2.486,2,0.5
7,control_stranger,6,control,stranger,1,1,1.53,2,0.5
7,control_stranger,7,control,stranger,1,0,0.889,2,0.5
7,control_stranger,8,control,stranger,0,0,1.666,2,0.5
7,control_stranger,9,control,stranger,1,1,1.268,2,0.5
7,control_stranger,10,control,stranger,0,1,3.827,2,0.5
7,control_stranger,11,control,stranger,1,1,0.989,2,0.5
7,control_stranger,12,control,stranger,1,1,1.205,2,0.5
7,control_stranger,13,control,stranger,0,0,0.877,2,0.5
7,control_stranger,14,control,stranger,0,0,1.844,2,0.5
7,control_stranger,15,control,stranger,0,0,2.031,2,0.5
7,control_stranger,16,control,stranger,1,1,3.038,2,0.5
7,control_stranger,17,control,stranger,0,1,5.467,2,0.5
7,control_stranger,18,control,stranger,1,1,1.255,2,0.5
7,control_stranger,19,control,stranger,1,0,1.566,2,0.5
7,control_stranger,20,control,stranger,1,1,0.914,2,0.5
7,control_stranger,21,control,stranger,1,1,3.837,2,0.5
7,control_stranger,22,control,stranger,0,0,1.533,2,0.5
7,control_stranger,23,control,stranger,1,1,1.291,2,0.5
7,control_stranger,24,control,stranger,0,0,1.065,2,0.5
7,control_stranger,25,control,stranger,1,1,0.77,2,0.5
7,control_stranger,26,control,stranger,1,0,0.872,2,0.5
7,control_stranger,27,control,stranger,1,0,1.413,2,0.5
7,control_stranger,28,control,stranger,1,0,1.746,2,0.5
7,control_stranger,29,control,stranger,0,0,1.557,2,0.5
7,control_stranger,30,control,stranger,0,1,1.025,2,0.5
7,control_stranger,31,control,stranger,1,0,2.277,2,0.5
7,control_stranger,32,control,stranger,0,1,1.572,2,0.5
7,control_stranger,33,control,stranger,1,1,5.07,2,0.5
7,control_stranger,34,control,stranger,1,0,1.471,2,0.5
7,control_stranger,35,control,stranger,0,1,2.886,2,0.5
7,control_stranger,36,control,stranger,0,1,6.624,2,0.5
7,control_stranger,37,control,stranger,1,0,1.282,2,0.5
7,control_stranger,38,control,stranger,1,0,0.928,2,0.5
7,control_stranger,39,control,stranger,0,1,3.079,2,0.5
7,control_stranger,40,control,stranger,1,1,1.238,2,0.5
7,control_stranger,41,control,stranger,1,0,0.732,2,0.5
7,control_stranger,42,control,stranger,1,0,0.935,2,0.5
7,control_stranger,43,control,stranger,0,0,1.087,2,0.5
7,control_stranger,44,control,stranger,1,0,0.768,2,0.5
7,control_stranger,45,control,stranger,0,1,1.127,2,0.5
7,control_stranger,46,control,stranger,0,1,0.659,2,0.5
7,control_stranger,47,control,stranger,0,0,1.303,2,0.5
7,control_stranger,48,control,stranger,1,0,0.949,2,0.5
7,control_stranger,49,control,stranger,0,1,0.948,2,0.5
7,control_stranger,50,control,stranger,0,1,3.088,2,0.5
7,surprise_stranger,1,surprise,stranger,0,0,1.547,4,0.5
7,surprise_stranger,2,surprise,stranger,1,1,0.966,4,0.5
7,surprise_stranger,3,surprise,stranger,1,0,0.928,4,0.5
7,surprise_stranger,4,surprise,stranger,0,0,1.492,4,0.5
7,surprise_stranger,5,surprise,stranger,0,0,2.54,4,0.5
7,surprise_stranger,6,surprise,stranger,1,0,3.22,4,0.5
7,surprise_stranger,7,surprise,stranger,0,0,0.865,4,0.5
7,surprise_stranger,8,surprise,stranger,1,1,0.977,4,0.5
7,surprise_stranger,9,surprise,stranger,0,0,3.11,4,0.5
7,surprise_stranger,10,surprise,stranger,0,0,0.723,4,0.5
7,surprise_stranger,11,surprise,stranger,0,0,0.666,4,0.5
7,surprise_stranger,12,surprise,stranger,1,1,0.392,4,0.5
7,surprise_stranger,13,surprise,stranger,1,0,2.278,4,0.5
7,surprise_stranger,14,surprise,stranger,0,0,1.075,4,0.5
7,surprise_stranger,15,surprise,stranger,1,1,0.764,4,0.5
7,surprise_stranger,16,surprise,stranger,1,1,0.779,4,0.5
7,surprise_stranger,17,surprise,stranger,1,1,0.537,4,0.5
7,surprise_stranger,18,surprise,stranger,1,1,0.693,4,0.5
7,surprise_stranger,19,surprise,stranger,1,1,5.049,4,0.5
7,surprise_stranger,20,surprise,stranger,0,0,2.393,4,0.5
7,surprise_stranger,21,surprise,stranger,1,1,2.608,4,0.5
7,surprise_stranger,22,surprise,stranger,1,0,0.454,4,0.5
7,surprise_stranger,23,surprise,stranger,1,1,1.67,4,0.5
7,surprise_stranger,24,surprise,stranger,1,1,0.799,4,0.5
7,surprise_stranger,25,surprise,stranger,0,1,1.007,4,0.5
7,surprise_stranger,26,surprise,stranger,0,1,0.524,4,0.5
7,surprise_stranger,27,surprise,stranger,0,1,0.535,4,0.5
7,surprise_stranger,28,surprise,stranger,0,0,0.934,4,0.5
7,surprise_stranger,29,surprise,stranger,0,1,0.607,4,0.5
7,surprise_stranger,30,surprise,stranger,1,1,1.819,4,0.5
7,surprise_stranger,31,surprise,stranger,1,0,1.0145,4,0.5
7,surprise_stranger,32,surprise,stranger,0,1,2.137,4,0.5
7,surprise_stranger,33,surprise,stranger,0,1,1.493,4,0.5
7,surprise_stranger,34,surprise,stranger,0,1,0.675,4,0.5
7,surprise_stranger,35,surprise,stranger,0,1,0.701,4,0.5
7,surprise_stranger,36,surprise,stranger,0,0,0.884,4,0.5
